Nodes:30808
17167	112.99997433	251.73153009	-194.17407802	Density:0.082547
17169	114.72361689	249.60287196	-190.51852522	Density:0.111552
17170	114.72361689	247.61363122	-190.51852522	Density:0.120058
17172	105.36102066	251.54548430	-188.03843407	Density:0.097943
17173	106.45872364	252.97960982	-187.48459961	Density:0.096301
17182	89.10127518	264.44289442	-171.03955627	Density:0.127518
17184	88.52155147	264.53395679	-168.95413838	Density:0.158878
17186	84.44404714	262.38976509	-171.32279022	Density:0.164758
17188	87.32480478	264.36138016	-164.25155912	Density:0.152795
17189	86.79325745	264.36114820	-164.74213367	Density:0.152795
17190	86.03513416	264.71867379	-174.22280556	Density:0.167871
17192	84.97543687	270.17427445	-173.97777640	Density:0.147094
17195	80.01600459	271.82970177	-173.77180960	Density:0.151997
17196	80.75616190	275.00945656	-173.68173045	Density:0.159639
17197	84.05285865	272.67230342	-173.84019761	Density:0.150589
17200	81.44794146	271.23119029	-183.14318866	Density:0.088378
17202	79.95911446	272.76091412	-181.81171711	Density:0.097166
17204	77.52427823	272.67606456	-183.48968866	Density:0.096310
17207	73.15790403	270.09860743	-184.72704357	Density:0.123624
17208	73.15790403	268.10936669	-184.72704357	Density:0.124813
17209	73.58646717	268.85466931	-180.78365060	Density:0.136703
17211	85.74729604	271.21611295	-183.49284301	Density:0.121907
17213	84.19632272	273.64022798	-186.72835031	Density:0.142246
17215	86.37344171	274.43738867	-188.42277881	Density:0.166085
17216	85.53398665	275.49254741	-187.03263126	Density:0.153241
17218	92.19870968	269.65460009	-180.80607871	Density:0.154240
17220	90.68334897	271.78412316	-182.08992569	Density:0.175772
17224	90.16710754	277.12452476	-182.17735562	Density:0.170295
17226	91.33487833	275.68712532	-177.64626223	Density:0.147072
17227	89.72262302	278.87908045	-180.08963819	Density:0.166344
17229	93.29308448	277.49931222	-186.53857300	Density:0.150927
17232	88.60710542	279.78789207	-187.77516647	Density:0.185115
17233	88.60710542	279.78789207	-189.76440722	Density:0.185401
17234	93.40230458	278.48846629	-189.23073840	Density:0.152593
17236	96.24116293	271.82863477	-183.59236430	Density:0.149538
17238	98.82925567	271.52453154	-185.42342965	Density:0.144938
17239	98.37452362	270.16764756	-185.14871868	Density:0.149902
17242	100.20369842	261.49072520	-179.43109625	Density:0.148946
17245	102.96362440	260.60454364	-179.68951109	Density:0.145306
17248	102.49660115	259.49465876	-185.20028410	Density:0.117888
17250	99.23396935	257.89026300	-184.62107124	Density:0.126489
17252	98.90135144	263.07555397	-183.44502352	Density:0.157585
17253	100.89059218	263.07555397	-185.43426427	Density:0.144681
17254	103.31664688	257.65871430	-180.27331827	Density:0.157346
17255	100.27603015	259.22931226	-182.49771690	Density:0.158266
17256	96.54604285	260.58528395	-181.37285468	Density:0.137474
17259	90.06910157	251.54750373	-182.41205162	Density:0.161836
17263	93.53568543	246.76733818	-184.53652502	Density:0.093055
17265	92.93505837	243.92603261	-187.85842493	Density:0.105402
17267	90.11445702	245.06593223	-189.22760919	Density:0.089482
17269	92.18508320	246.69032540	-190.43211534	Density:0.093018
17270	92.51662333	244.36954453	-191.42673571	Density:0.093864
17274	85.74323876	246.11651660	-179.03662128	Density:0.104754
17275	84.41304200	242.48090648	-178.79167136	Density:0.107526
17276	85.86170282	244.89521906	-183.31800040	Density:0.103279
17277	87.44378443	246.58507989	-183.40084878	Density:0.102341
17278	91.23034237	247.82908614	-179.26938924	Density:0.127528
17280	85.77738817	257.77496583	-176.77441861	Density:0.118668
17284	88.60513828	260.64584660	-182.33442125	Density:0.152346
17286	90.07118428	259.21663907	-180.29684499	Density:0.144871
17287	89.66815683	257.73855518	-182.13463549	Density:0.142233
17289	87.78124327	261.55854715	-185.49944575	Density:0.144500
17292	89.10278792	262.46509955	-187.85948180	Density:0.145841
17293	90.09740829	262.46509955	-186.86486143	Density:0.155209
17296	91.22466317	257.57989293	-192.58982059	Density:0.115952
17298	94.45578502	257.54344009	-192.13241255	Density:0.108456
17299	94.45578502	256.54881972	-193.12703292	Density:0.106905
17301	87.25653500	253.24168592	-189.33043989	Density:0.143416
17302	85.32285438	254.15141819	-189.24985764	Density:0.150532
17307	77.12679647	260.71671340	-177.84031418	Density:0.127298
17308	75.80459998	259.74013920	-180.66001262	Density:0.126323
17309	75.87279268	262.73211912	-181.42756667	Density:0.151925
17310	78.84412184	261.78618881	-182.67674639	Density:0.152905
17313	80.62075074	261.45613845	-187.83814225	Density:0.139883
17314	80.15904600	260.43552836	-188.09948995	Density:0.140717
17316	78.09828297	260.74650972	-187.98838105	Density:0.144215
17317	76.92007900	262.44811013	-186.56129117	Density:0.143274
17323	101.82938105	259.75151355	-163.16336115	Density:0.123223
17326	104.12693006	260.71205820	-159.83703034	Density:0.105247
17327	104.45426914	259.57117556	-160.69010659	Density:0.110431
17330	107.10515870	261.19633508	-168.07124673	Density:0.111617
17331	105.11591795	260.20171471	-167.07662636	Density:0.116854
17333	100.62030319	264.10415052	-166.79731453	Density:0.115602
17334	100.64012628	263.08611379	-168.56855691	Density:0.119968
17335	98.01260614	261.63124809	-158.88313694	Density:0.099034
17337	95.46412892	253.60867376	-160.86898577	Density:0.119920
17340	96.92495207	250.42930631	-159.82459366	Density:0.128012
17342	97.13410389	249.69401632	-162.87322025	Density:0.120548
17345	94.73169190	247.07069659	-165.44694229	Density:0.118994
17348	93.65354059	242.40068544	-166.43863173	Density:0.107702
17349	95.64278133	242.40068544	-168.42787247	Density:0.102699
17350	96.99290110	244.44815165	-165.67049100	Density:0.101946
17351	93.05385805	249.48001170	-162.30229363	Density:0.128100
17353	98.57302145	254.81477813	-163.91415684	Density:0.137572
17355	95.04518180	253.68300242	-167.21854766	Density:0.110158
17357	96.46339050	257.88779962	-168.75993424	Density:0.105252
17361	100.26278429	255.36182570	-175.01438944	Density:0.137173
17362	102.25202504	255.36182570	-175.01438944	Density:0.140192
17363	100.53187183	254.51990401	-173.81585032	Density:0.117629
17366	93.12928799	251.76399475	-174.33366774	Density:0.098237
17367	95.11852873	251.76399475	-174.33366774	Density:0.098159
17368	93.13528565	252.42824431	-171.20346151	Density:0.097585
17371	86.14440719	262.89624948	-158.95353974	Density:0.151355
17372	85.89575209	262.64759439	-162.68336613	Density:0.147479
17374	89.92726732	257.99573239	-162.67998651	Density:0.126392
17376	85.57058980	262.74970757	-159.92514503	Density:0.145805
17378	85.07441389	263.04455499	-161.80583966	Density:0.140082
17380	84.71629117	258.78071230	-160.83440114	Density:0.132941
17381	82.97160717	260.53314885	-161.16878794	Density:0.139357
17385	90.14405974	272.84848593	-163.59058872	Density:0.134502
17389	87.05223909	275.80561645	-161.67861102	Density:0.166367
17391	88.49594015	276.66352927	-163.67327294	Density:0.171267
17394	90.52198628	276.33373683	-168.00753138	Density:0.173997
17395	90.52198628	278.32297758	-166.01829064	Density:0.185599
17397	88.31964035	273.82035642	-167.39802103	Density:0.157611
17398	88.01186499	275.66301024	-168.25649384	Density:0.173051
17400	83.92024306	271.27336106	-163.00545625	Density:0.173652
17405	80.50945940	267.28029775	-165.03743258	Density:0.208409
17406	78.52021866	267.28029775	-165.03743258	Density:0.203780
17407	78.73304048	270.33178634	-163.33515909	Density:0.205264
17409	82.47001296	267.41626596	-163.63717144	Density:0.186351
17410	79.16870942	267.86687289	-162.43257776	Density:0.179645
17411	82.60336143	269.84276494	-160.65101902	Density:0.166577
17412	89.58402059	271.44504970	-158.61172870	Density:0.135106
17417	97.07167266	272.66936248	-153.95096562	Density:0.115249
17422	92.92573372	274.14639332	-151.54720256	Density:0.121371
17423	92.92573372	274.14639332	-153.53644331	Density:0.107660
17424	93.66417065	270.30566428	-150.80793494	Density:0.111369
17427	99.48017418	267.30455128	-149.26836485	Density:0.118947
17428	98.54824025	266.49654457	-150.87323078	Density:0.109873
17430	93.95067530	267.08233391	-152.49385190	Density:0.100833
17431	95.33009526	267.22099891	-152.86102258	Density:0.103083
17432	96.93365612	269.27629083	-153.32718516	Density:0.101925
17433	97.38103892	269.91689436	-156.66475927	Density:0.070620
17434	99.88106796	272.67146301	-159.29748991	Density:0.114597
17436	96.57460579	276.94289487	-162.61494034	Density:0.133643
17440	103.65388180	277.01894110	-160.14388980	Density:0.131551
17441	104.05128496	275.59197881	-161.62008444	Density:0.138421
17445	102.11345216	280.68392692	-153.02976093	Density:0.117795
17446	102.11345216	280.68392692	-151.04052018	Density:0.125746
17447	104.26046379	282.63879285	-157.26634549	Density:0.115131
17450	106.88103787	284.20586352	-161.60557371	Density:0.146646
17451	105.14681855	282.51591249	-161.76025761	Density:0.154270
17453	100.77062146	283.65458114	-164.26912207	Density:0.161337
17454	98.78138072	281.66534040	-164.26912207	Density:0.165447
17456	95.06391249	280.00913627	-160.72276826	Density:0.144416
17457	97.44788408	278.94495402	-159.73865906	Density:0.128638
17459	97.61983553	272.35343727	-171.43705793	Density:0.106455
17464	98.94586479	278.80307290	-175.03416427	Density:0.137848
17468	99.87788192	283.05378961	-177.66923854	Density:0.154356
17469	99.60106864	279.88182021	-178.99487026	Density:0.150433
17470	97.36766052	280.57831684	-175.61508359	Density:0.148446
17471	95.85626753	277.75454369	-173.91342426	Density:0.134971
17472	97.86568809	274.12036717	-173.85407722	Density:0.101528
17473	94.44897199	272.82502397	-173.25579819	Density:0.135907
17482	49.46512263	207.58575446	-231.51147547	Density:0.084078
17484	48.23494150	205.02446754	-231.65399752	Density:0.088056
17485	49.32558916	205.33876865	-233.29758806	Density:0.078123
17488	56.45631804	207.46972843	-236.28405268	Density:0.045784
17490	57.75188262	206.43733916	-236.99655508	Density:0.046449
17492	56.51410357	207.79265668	-239.13201215	Density:0.045677
17497	56.78518064	216.92364039	-240.70547699	Density:0.123415
17498	56.78519004	214.93559669	-240.70547399	Density:0.108475
17501	61.10269933	210.61520004	-240.96357803	Density:0.074372
17502	62.38409642	209.13043889	-241.01528173	Density:0.075037
17503	59.49580175	212.50374990	-243.01425555	Density:0.076908
17505	52.86623239	211.02721075	-246.04303302	Density:0.108096
17506	52.86623239	212.02183112	-244.05379227	Density:0.101082
17507	54.32510135	208.10895356	-240.09650564	Density:0.058890
17510	57.10540560	199.61660231	-235.63370111	Density:0.070827
17512	57.35989029	199.50325503	-237.52440482	Density:0.073518
17513	57.95136889	200.11829409	-238.55355505	Density:0.075437
17514	54.97712984	200.49340664	-233.08805874	Density:0.070320
17518	68.92891486	206.50524067	-230.92738042	Density:0.099082
17520	68.13827018	204.37462058	-234.84407688	Density:0.072449
17522	69.19939695	208.53683941	-234.17461305	Density:0.068359
17524	71.30490298	206.21443988	-236.21320478	Density:0.080154
17525	69.78372443	206.99556382	-237.97182899	Density:0.077229
17527	63.30298833	207.31254480	-232.83247165	Density:0.066866
17528	62.96119263	207.30093697	-233.51339338	Density:0.066866
17531	68.12888672	201.35946768	-227.31140938	Density:0.080326
17534	69.29282948	199.86751851	-227.49454929	Density:0.083287
17536	70.16599372	200.88370832	-224.94929419	Density:0.095465
17540	77.94030032	196.74840666	-221.45964354	Density:0.095630
17541	75.95105958	196.74840666	-221.45964354	Density:0.102726
17542	74.12663279	196.61396057	-224.86571659	Density:0.112309
17544	70.13610074	202.17991297	-221.10866702	Density:0.099826
17545	68.80994024	201.84837285	-221.10866702	Density:0.091675
17546	67.22901362	197.95439015	-227.23404632	Density:0.056563
17548	63.18556131	198.73977609	-226.00677133	Density:0.064963
17549	63.45475330	199.11034453	-227.71700700	Density:0.066202
17555	64.53718684	201.95312682	-216.50720314	Density:0.058686
17556	63.11251480	201.25863117	-214.51131622	Density:0.068011
17558	62.71019663	196.96744926	-215.33278375	Density:0.098630
17560	62.94482465	193.99657529	-217.25515664	Density:0.076038
17563	66.70213960	194.56549079	-213.29043458	Density:0.047786
17565	66.72642442	198.34747965	-211.72022012	Density:0.062651
17566	68.71566516	196.35823891	-211.72022012	Density:0.056090
17570	62.29912247	187.25599398	-216.43025821	Density:0.090121
17571	60.30988173	187.25599398	-216.43025821	Density:0.076346
17574	61.47927307	187.10800429	-220.92758598	Density:0.099481
17575	59.82295135	187.20046035	-222.56655673	Density:0.083531
17576	62.39310762	189.71817257	-219.89024437	Density:0.084176
17578	67.51029563	192.57096965	-218.66057409	Density:0.044182
17579	66.51567526	189.58710853	-218.66057409	Density:0.064301
17582	58.86164322	200.85560809	-210.33983303	Density:0.093778
17583	57.07132444	201.68350704	-210.25266965	Density:0.092608
17585	57.37903144	194.20725022	-213.43662928	Density:0.078083
17586	57.36251858	194.75934304	-217.66672095	Density:0.106855
17588	59.09183821	199.82524012	-219.58488268	Density:0.083340
17590	54.90807277	198.58852343	-222.63061510	Density:0.109975
17592	54.92848894	198.91967342	-223.48826042	Density:0.109103
17594	57.77761453	201.88332833	-225.65096504	Density:0.093929
17596	55.08695862	205.17957448	-227.45107863	Density:0.099093
17597	53.29046813	199.71168917	-225.58588877	Density:0.103987
17600	49.06152025	208.38848930	-220.13563376	Density:0.108348
17603	44.61630336	207.18959984	-221.90150415	Density:0.101644
17604	45.38068913	207.46437394	-223.23656845	Density:0.113517
17605	47.22667692	206.13838478	-223.07757238	Density:0.113302
17608	47.10843321	199.66005409	-213.81329170	Density:0.128034
17612	42.52750581	201.76475910	-214.45640251	Density:0.132054
17615	39.47486040	205.55253156	-212.85304357	Density:0.000000
17616	40.26595921	205.59078329	-214.31351811	Density:0.120524
17617	41.99161091	202.79720056	-218.20371324	Density:0.118771
17619	42.55764941	194.32309748	-217.94267367	Density:0.150392
17620	43.29273892	195.23284531	-216.95690290	Density:0.153175
17621	45.47207861	199.54519658	-218.05792703	Density:0.138798
17625	51.88901614	202.58119103	-209.23778803	Density:0.116256
17626	50.84868507	202.14240648	-209.22844612	Density:0.115257
17628	46.50015786	196.97604105	-208.99398781	Density:0.118840
17631	44.08268249	192.60591787	-209.02518159	Density:0.122379
17633	46.89707367	187.14479997	-211.23627246	Density:0.131279
17634	45.72906041	187.90586076	-209.81428113	Density:0.133063
17635	46.59103561	192.28521236	-210.62714983	Density:0.115693
17637	50.01951889	195.71592444	-215.36877855	Density:0.122321
17639	51.71722168	192.68314299	-215.75927681	Density:0.103391
17640	51.44850696	192.46672537	-215.97581142	Density:0.108704
17646	53.68604149	231.27361426	-230.89056762	Density:0.089405
17649	50.58012268	235.10889531	-230.38332235	Density:0.095286
17651	53.67150500	235.40466312	-233.11570094	Density:0.119394
17654	54.51226238	238.37941736	-236.31927863	Density:0.139695
17655	54.28383407	237.79726280	-237.71463439	Density:0.117242
17657	52.89914521	239.10293815	-237.18080945	Density:0.124052
17658	50.51053727	238.36943560	-236.72022701	Density:0.108797
17660	52.91390809	233.24603544	-235.51766332	Density:0.119948
17661	50.02777102	233.19838470	-236.66722801	Density:0.103323
17664	51.90969281	227.84941738	-235.48012366	Density:0.100364
17666	53.54080150	223.36450018	-235.22336338	Density:0.103433
17667	51.28878834	223.32657473	-237.61518806	Density:0.090660
17670	45.88522911	226.14485804	-229.01930421	Density:0.083421
17671	44.18303563	226.17987298	-231.04719555	Density:0.091127
17674	43.59949215	230.01917302	-228.62244260	Density:0.089895
17675	45.75429074	232.16728334	-229.83483098	Density:0.089264
17677	45.19169104	233.03111084	-235.19161789	Density:0.087868
17678	43.86553054	232.03649047	-236.51777839	Density:0.089521
17680	53.32855743	220.74452490	-231.03025024	Density:0.101591
17682	49.86975137	218.62152647	-231.14246038	Density:0.095258
17685	44.49497674	218.30580401	-233.90247326	Density:0.082525
17686	44.87547670	219.08256630	-234.53857125	Density:0.083316
17689	45.13200049	215.17567195	-236.05174313	Density:0.080063
17692	44.83446869	213.87324872	-237.75631501	Density:0.077703
17694	46.78718018	217.86869074	-239.34965502	Density:0.090897
17695	46.78718018	215.87944999	-239.34965502	Density:0.092502
17697	49.99668202	214.89997455	-237.65044525	Density:0.096158
17698	50.07190367	213.94836168	-235.78522528	Density:0.102512
17702	47.08370133	216.28180158	-224.31240241	Density:0.094528
17703	46.67671732	214.92569289	-224.32201564	Density:0.100968
17705	45.30830879	210.94201302	-227.08091239	Density:0.098477
17706	45.37216286	210.24323696	-228.50984701	Density:0.101660
17707	44.54320961	215.11520205	-228.20680498	Density:0.093212
17710	50.75842023	225.56021331	-218.91601450	Density:0.129290
17714	49.71464390	230.25604586	-215.72068313	Density:0.131213
17716	50.28133720	233.17441020	-213.68661964	Density:0.118284
17718	52.15492109	230.66142718	-211.78645712	Density:0.144559
17720	55.42355067	228.55693399	-215.28201128	Density:0.169469
17721	55.42355067	230.54617473	-215.28201128	Density:0.154313
17723	53.21722623	233.14099470	-220.87941441	Density:0.081795
17725	53.46341988	231.83136425	-221.63889391	Density:0.088398
17727	51.83260406	232.73513606	-226.01833067	Density:0.092718
17728	48.86030441	233.20704774	-224.48614340	Density:0.113359
17729	52.15703189	228.25802149	-221.39552139	Density:0.118509
17732	47.96318947	218.91114180	-220.00868346	Density:0.078816
17735	44.49212249	220.32745199	-219.27608977	Density:0.096024
17736	44.63560044	219.54675066	-220.18647911	Density:0.090077
17737	46.60415380	221.99496248	-218.57089327	Density:0.091936
17738	48.79342067	218.93992755	-223.07203142	Density:0.079150
17742	63.95957023	226.26955880	-223.07226682	Density:0.070995
17744	63.19163509	226.57470404	-221.97075149	Density:0.066406
17745	61.87991033	227.16208627	-222.06315274	Density:0.070331
17747	66.90560851	220.92096138	-223.53935875	Density:0.102394
17750	70.62016071	219.02281753	-225.22258672	Density:0.131537
17751	69.19117377	218.00683009	-226.29533300	Density:0.116969
17752	69.32632775	221.17505364	-227.27693028	Density:0.103525
17754	63.66355942	222.83530500	-229.97913846	Density:0.103804
17757	63.20336219	220.41259185	-234.56496702	Density:0.112058
17759	61.19104007	222.07413709	-236.98613188	Density:0.096880
17761	59.96983871	218.37016772	-236.69527566	Density:0.101677
17762	59.55303832	218.16762623	-235.04154325	Density:0.101094
17763	62.12218777	224.34093906	-233.15438160	Density:0.102070
17771	50.58244632	227.49843990	-246.54881890	Density:0.110643
17774	51.19486451	225.19832046	-252.29712072	Density:0.128218
17775	50.92437581	224.85310899	-252.93399083	Density:0.132640
17777	46.56046373	227.06676540	-251.15497225	Density:0.111149
17779	46.48553185	232.17077777	-250.35286867	Density:0.099786
17780	46.60388866	231.88584814	-252.43682040	Density:0.107990
17782	47.11351059	227.94201958	-242.48266333	Density:0.086699
17787	42.66902072	233.17328448	-245.44459566	Density:0.105979
17788	42.66902072	233.17328448	-247.43383640	Density:0.107061
17790	42.73743082	229.26239178	-247.14946089	Density:0.101033
17791	42.61364362	227.49218970	-245.65618313	Density:0.094019
17792	43.31411903	228.54743593	-239.84382225	Density:0.083808
17793	45.55112491	224.60878925	-242.00830833	Density:0.070693
17795	46.67104787	222.16526150	-244.83931063	Density:0.096774
17797	44.71670002	220.56637938	-248.15652500	Density:0.082003
17798	44.63825435	221.48669557	-247.17019197	Density:0.085635
17800	54.96853457	225.17353445	-245.43194402	Density:0.113932
17804	58.03332021	230.41922748	-243.47920547	Density:0.090444
17806	60.02292286	233.00349148	-245.75308739	Density:0.105422
17808	62.21783454	232.21903078	-242.48104398	Density:0.090155
17810	63.40968637	234.66152700	-246.87693752	Density:0.155847
17811	63.79619918	235.12625586	-246.92974651	Density:0.160192
17812	58.62616682	228.28750549	-245.56696487	Density:0.103315
17814	58.42374130	226.09375073	-251.33152684	Density:0.083964
17818	60.48832762	225.04499673	-257.50257435	Density:0.096949
17820	64.19168168	224.79107026	-255.55389845	Density:0.088973
17821	64.19168168	222.80182952	-255.55389845	Density:0.092727
17822	56.02021325	225.03898242	-256.75445108	Density:0.103311
17823	57.25070879	226.32772639	-255.31978523	Density:0.103674
17826	57.33904675	217.94027464	-254.24626444	Density:0.133640
17828	58.63090014	217.06065970	-255.73072691	Density:0.113328
17830	59.58690181	215.15682925	-256.60619060	Density:0.090889
17831	57.66844542	215.75257735	-257.31248448	Density:0.089959
17833	48.25175337	215.38399911	-252.34988719	Density:0.111063
17836	41.84937728	215.62216756	-252.63447771	Density:0.078584
17837	44.88010019	214.06374051	-251.21893851	Density:0.097621
17841	38.32874502	220.63798855	-254.93712845	Density:0.092907
17843	37.76694321	223.93718202	-258.19203647	Density:0.105129
17844	37.37823144	222.79224438	-256.58869899	Density:0.098138
17846	41.18017865	223.06493641	-256.57220995	Density:0.080226
17847	41.18017865	223.06493641	-258.56145070	Density:0.088952
17850	40.28704477	214.46025882	-250.20172331	Density:0.074793
17854	44.71145354	213.83196139	-248.85070508	Density:0.089556
17855	44.77064867	215.74308409	-246.91056823	Density:0.072760
17856	42.94588315	217.50695127	-248.02278905	Density:0.071239
17857	38.13050090	215.57328117	-248.18931030	Density:0.077504
17858	41.05725759	215.43956865	-255.81720095	Density:0.075739
17861	67.71350893	221.50305660	-240.53984963	Density:0.107588
17865	68.40939141	227.17893697	-245.95614918	Density:0.095482
17867	67.94742805	228.25892402	-249.00484273	Density:0.106902
17868	69.93666880	228.25892402	-248.01022236	Density:0.103464
17870	67.17844339	222.01204622	-248.00919804	Density:0.089914
17872	67.56491499	219.72066650	-249.03279926	Density:0.099731
17873	66.07002875	218.79644897	-247.63397145	Density:0.102321
17874	66.14140860	222.30112718	-241.45842124	Density:0.095390
17878	73.24812751	223.20693720	-243.36730005	Density:0.109854
17879	74.10519773	221.81724345	-245.36105091	Density:0.114445
17880	72.55927867	222.71045867	-239.73363013	Density:0.113093
17885	82.43050415	221.68116274	-238.56469525	Density:0.150581
17887	83.25977258	223.83111573	-242.30741819	Density:0.115269
17888	85.51206020	222.24621060	-239.99768658	Density:0.130336
17889	78.15601645	222.00459086	-239.11686540	Density:0.114899
17892	77.32882035	216.26414440	-235.01408747	Density:0.129925
17894	78.27445880	213.95268478	-234.30276742	Density:0.121587
17896	75.10468822	211.72660927	-233.15047992	Density:0.113445
17897	73.80915403	212.11290966	-235.78591918	Density:0.108399
17899	80.25432479	215.27626079	-240.62729264	Density:0.135120
17901	80.61290916	216.14443953	-243.90635569	Density:0.105044
17902	83.88253445	216.21349755	-243.26087897	Density:0.140042
17905	82.07980664	221.34892855	-246.01136338	Density:0.108301
17906	79.09594552	221.34892855	-248.00060413	Density:0.052861
17908	79.09594552	226.32203041	-245.61351524	Density:0.159221
17911	77.94496540	230.29699565	-250.80749669	Density:0.072020
17914	77.33774801	232.86438150	-252.10409834	Density:0.118039
17915	76.67466776	231.53822100	-252.76717859	Density:0.099169
17917	73.37976241	231.18526395	-252.30188022	Density:0.106375
17918	73.37442557	232.17887770	-250.32339513	Density:0.136295
17919	79.18125691	226.71745375	-247.78347146	Density:0.175985
17922	73.11762385	212.58104450	-247.80323924	Density:0.089686
17927	68.26889444	210.60513283	-250.04456178	Density:0.099431
17928	68.74772959	210.39887913	-251.69718999	Density:0.106902
17930	69.46799657	206.38187403	-252.09844428	Density:0.110566
17933	66.17042710	207.43859674	-249.40872483	Density:0.092959
17934	65.29283372	206.95576064	-250.48504780	Density:0.084184
17935	67.11024110	205.76764245	-251.67322519	Density:0.091728
17940	80.13105524	214.02632339	-256.44022113	Density:0.143909
17941	80.66932539	210.91316916	-255.36165913	Density:0.106486
17943	81.90272088	209.88936528	-260.60217049	Density:0.068571
17947	84.56482310	208.40663427	-262.61482707	Density:0.099009
17948	84.50801940	209.97788830	-259.52252786	Density:0.068945
17950	79.09094041	207.50406507	-261.57343905	Density:0.102133
17951	81.08018115	207.50406507	-263.56267979	Density:0.097486
17953	81.71593285	213.61744405	-263.82623834	Density:0.102095
17954	82.71055322	211.62820330	-263.82623834	Density:0.087398
17956	77.86312095	210.98494922	-261.28706146	Density:0.104261
17957	78.85774132	210.65340910	-259.96090096	Density:0.100587
17960	71.28858278	210.31533568	-261.21841315	Density:0.121931
17962	70.67183478	208.79200696	-262.15973136	Density:0.108939
17963	70.40810163	208.77518692	-260.45738231	Density:0.111696
17966	68.08582181	216.80201635	-258.24755790	Density:0.078808
17969	64.01877316	216.83816917	-258.83801846	Density:0.087482
17970	65.10207893	218.10412710	-260.89096363	Density:0.086462
17971	66.47645660	213.95804977	-260.83692222	Density:0.089690
17973	72.25898556	217.76662857	-262.30973500	Density:0.161213
17975	75.84069439	218.14865729	-263.31592034	Density:0.101402
17976	74.63578571	215.84879565	-263.61022077	Density:0.123417
17978	77.95160024	209.98336002	-247.22118464	Density:0.141990
17981	79.94430829	211.76260557	-246.69536344	Density:0.151658
17982	79.90813976	211.65632481	-246.65801447	Density:0.168755
17983	76.55263424	209.62476119	-242.77713161	Density:0.145169
17987	59.19159296	203.61759908	-247.97485526	Density:0.065231
17989	58.76228793	202.61509864	-245.55892081	Density:0.074268
17991	58.10313702	199.88383132	-246.03203243	Density:0.079858
17993	58.02856328	199.79493168	-247.77903414	Density:0.079494
17995	56.73731879	195.86489765	-249.09456180	Density:0.077467
17997	56.58044327	196.22998922	-250.96160298	Density:0.086540
17999	57.92858747	196.23071202	-253.89835299	Density:0.068517
18001	56.48919128	193.57781424	-254.58491008	Density:0.086152
18002	54.49995054	195.56705498	-254.58491008	Density:0.095759
18004	51.69624753	204.68682885	-246.12443216	Density:0.051281
18006	48.30934096	204.38574292	-247.00170407	Density:0.054676
18008	45.89567627	206.77558404	-245.48557792	Density:0.055348
18010	45.02257479	207.16932248	-243.33246730	Density:0.056555
18013	41.77823201	205.30858533	-244.68441672	Density:0.071602
18016	44.59541310	205.24710042	-249.60360646	Density:0.066891
18017	46.66776040	205.08408937	-249.38171971	Density:0.068321
18019	42.87981846	201.98793409	-250.06024328	Density:0.051615
18021	39.03842353	201.72204350	-250.64871127	Density:0.078172
18022	39.13949149	201.75481085	-252.49564718	Density:0.079625
18023	45.05007199	203.21965174	-245.26478899	Density:0.053331
18027	45.15099733	211.12603307	-259.07414561	Density:0.125406
18030	43.79626120	212.20954968	-266.99454617	Density:0.089637
18032	41.54188159	209.37150820	-266.31339833	Density:0.094911
18036	45.30848199	209.45400423	-270.02372090	Density:0.146889
18037	45.17001587	207.66989057	-269.04992340	Density:0.141464
18039	40.86310332	206.40892451	-267.79642108	Density:0.110933
18040	41.82303376	206.99426079	-269.89114592	Density:0.143832
18041	39.99377605	211.37849338	-268.66576511	Density:0.118155
18042	43.40643304	211.21370639	-261.83008251	Density:0.099015
18044	50.87006446	212.25071919	-262.36404376	Density:0.072780
18046	52.46626316	212.89731336	-263.84173010	Density:0.072771
18047	54.45550390	210.90807262	-263.84173010	Density:0.066112
18050	53.14489099	206.57771759	-262.41199970	Density:0.065536
18052	54.76278682	204.55309093	-261.00741788	Density:0.077663
18055	54.54123641	203.34970379	-266.03974517	Density:0.103532
18058	56.47100413	201.39422828	-268.85180576	Density:0.150991
18060	53.53736041	203.15117460	-269.75654648	Density:0.159283
18061	53.53736041	201.16193385	-269.75654648	Density:0.202536
18062	56.98974719	198.52555115	-265.29123946	Density:0.121948
18064	54.83935504	199.86655528	-260.86438403	Density:0.068037
18065	52.17566545	199.89899811	-260.50344846	Density:0.083599
18067	46.67330063	204.48099956	-256.17285177	Density:0.076693
18069	44.56475615	204.29276652	-258.00007933	Density:0.092327
18071	41.54821701	203.61175660	-256.60455936	Density:0.083748
18073	39.88099166	206.12241300	-255.69822762	Density:0.073289
18074	39.88097347	206.49386815	-254.70012634	Density:0.067441
18085	43.99526925	199.38627163	-270.33193115	Density:0.173886
18087	39.41900015	198.23845501	-269.71735025	Density:0.151319
18089	41.32199451	198.99334012	-265.80678717	Density:0.093260
18091	43.37740100	200.50041331	-266.21527358	Density:0.101632
18092	41.48494368	200.51526974	-266.19714391	Density:0.096859
18093	40.88934884	197.37564864	-273.65733322	Density:0.186680
18096	47.06163694	201.51555871	-274.40223429	Density:0.226506
18097	49.39233040	198.31759358	-272.61424284	Density:0.271281
18101	36.80235820	201.07019157	-280.49459566	Density:0.298063
18102	38.31648884	203.63397554	-280.31644320	Density:0.245099
18106	37.85522622	206.07273133	-284.33643171	Density:0.276215
